CAD_commit,pair,grid,frequency_MHz,Sdd11_dB,Scd21_dB,insertion_loss_dB
acf822565702fcede400a967594e16c81a13b017,A,comparison,122,-32.90923361411774,-52.5177439195603,0.0022368529109442767
acf822565702fcede400a967594e16c81a13b017,A,comparison,123,-32.83918171171015,-52.44685209090353,0.0022677587068743506
acf822565702fcede400a967594e16c81a13b017,A,comparison,124,-32.769711157733,-52.37653511584861,0.0022989685697325938
acf822565702fcede400a967594e16c81a13b017,A,comparison,125,-32.70081273398538,-52.306783784475634,0.00233048343234106
acf822565702fcede400a967594e16c81a13b017,A,comparison,126,-32.632477442760845,-52.23758910737285,0.0023623042228293166
acf822565702fcede400a967594e16c81a13b017,A,comparison,127,-32.56469649987515,-52.16894230865773,0.002394431864391608
acf822565702fcede400a967594e16c81a13b017,A,comparison,128,-32.49746132796667,-52.1008348192806,0.0024268672750584817
acf822565702fcede400a967594e16c81a13b017,A,comparison,129,-32.430763550058536,-52.033258270584206,0.0024596113674568284
acf822565702fcede400a967594e16c81a13b017,A,comparison,130,-32.36459498336839,-51.966204488115324,0.002492665048582461
acf822565702fcede400a967594e16c81a13b017,A,comparison,131,-32.29894763335581,-51.89966548566959,0.002526029219550495
acf822565702fcede400a967594e16c81a13b017,A,comparison,132,-32.23381368799607,-51.833633459565704,0.0025597047753688745
acf822565702fcede400a967594e16c81a13b017,A,comparison,133,-32.169185512269436,-51.76810078313287,0.0025936926047234635
acf822565702fcede400a967594e16c81a13b017,A,comparison,134,-32.10505564285773,-51.7030600014111,0.002627993589703329
acf822565702fcede400a967594e16c81a13b017,A,comparison,135,-32.041416783037086,-51.638503826036555,0.002662608605603178
acf822565702fcede400a967594e16c81a13b017,A,comparison,136,-31.978261797759707,-51.574425130329125,0.0026975385206833456
acf822565702fcede400a967594e16c81a13b017,A,comparison,137,-31.915583708915946,-51.51081694454804,0.002732784195935566
acf822565702fcede400a967594e16c81a13b017,A,comparison,138,-31.853375690767976,-51.447672451332245,0.002768346484842942
acf822565702fcede400a967594e16c81a13b017,A,comparison,139,-31.791631065548813,-51.384984981288525,0.002804226233178494
acf822565702fcede400a967594e16c81a13b017,A,comparison,140,-31.730343299218887,-51.32274800875802,0.002840424278744854
acf822565702fcede400a967594e16c81a13b017,A,comparison,141,-31.669505997374003,-51.26095514771865,0.0028769414511612247
acf822565702fcede400a967594e16c81a13b017,A,comparison,142,-31.60911290129668,-51.199600147833024,0.002913778571640673
acf822565702fcede400a967594e16c81a13b017,A,comparison,143,-31.54915788414804,-51.138676890643715,0.0029509364527577748
acf822565702fcede400a967594e16c81a13b017,A,comparison,144,-31.48963494728992,-51.0781793858935,0.002988415898225895
acf822565702fcede400a967594e16c81a13b017,A,comparison,145,-31.430538216736828,-51.01810176797569,0.003026217702672528
acf822565702fcede400a967594e16c81a13b017,A,comparison,146,-31.371861939727317,-50.95843829250577,0.0030643426514146235
acf822565702fcede400a967594e16c81a13b017,A,comparison,147,-31.313600481414298,-50.89918333301185,0.0031027915202435584
acf822565702fcede400a967594e16c81a13b017,A,comparison,148,-31.255748321666545,-50.84033137773044,0.003141565075192726
acf822565702fcede400a967594e16c81a13b017,A,comparison,149,-31.198300051977895,-50.78187702652377,0.003180664072338881
acf822565702fcede400a967594e16c81a13b017,A,comparison,150,-31.141250372480343,-50.72381498788191,0.003220089257563922
acf822565702fcede400a967594e16c81a13b017,B,main,1,-74.66930009983103,-89.75218036071254,0.0004889424181845076
acf822565702fcede400a967594e16c81a13b017,B,main,2,-68.65541877368861,-83.73190796596356,0.0004893028662445349
acf822565702fcede400a967594e16c81a13b017,B,main,3,-65.13485567477264,-80.2101436854598,0.0004899036380332283
acf822565702fcede400a967594e16c81a13b017,B,main,4,-62.63654255555669,-77.71139055967411,0.0004907447710801949
acf822565702fcede400a967594e16c81a13b017,B,main,5,-60.69857769481195,-75.77320061944184,0.000491826317924399
acf822565702fcede400a967594e16c81a13b017,B,main,6,-59.115103697449705,-74.18958164306531,0.0004931483460707872
acf822565702fcede400a967594e16c81a13b017,B,main,7,-57.77628292360302,-72.85064978771881,0.0004947109380356412
acf822565702fcede400a967594e16c81a13b017,B,main,8,-56.616543388080025,-71.69081376727947,0.0004965141912463178
acf822565702fcede400a967594e16c81a13b017,B,main,9,-55.59358642217231,-70.6677656918402,0.0004985582181059017
acf822565702fcede400a967594e16c81a13b017,B,main,10,-54.6785292789766,-69.75261795741092,0.0005008431458881346
acf822565702fcede400a967594e16c81a13b017,B,main,11,-53.85077032595031,-68.92476617550346,0.0005033691167635073
acf822565702fcede400a967594e16c81a13b017,B,main,12,-53.09509768366817,-68.1689968083862,0.0005061362877645996
acf822565702fcede400a967594e16c81a13b017,B,main,13,-52.399959059422436,-67.47375651687014,0.0005091448307138174
acf822565702fcede400a967594e16c81a13b017,B,main,14,-51.75637454046803,-66.83006470126529,0.0005123949322118912
acf822565702fcede400a967594e16c81a13b017,B,main,15,-51.15722535894945,-66.23080212752917,0.0005158867936051645
acf822565702fcede400a967594e16c81a13b017,B,main,16,-50.59677265266052,-65.67022960795273,0.0005196206309191346
acf822565702fcede400a967594e16c81a13b017,B,main,17,-50.07032236845792,-65.14365285642836,0.0005235966748103233
acf822565702fcede400a967594e16c81a13b017,B,main,18,-49.5739860877915,-64.64718328401305,0.000527815170541298
acf822565702fcede400a967594e16c81a13b017,B,main,19,-49.104506601724445,-64.17756355471144,0.0005322763778862645
acf822565702fcede400a967594e16c81a13b017,B,main,20,-48.65912827678039,-63.732037938652546,0.0005369805711041707
acf822565702fcede400a967594e16c81a13b017,B,main,21,-48.235499081046065,-63.30825432962123,0.0005419280388761366
acf822565702fcede400a967594e16c81a13b017,B,main,22,-47.83159542232588,-62.904189077326876,0.0005471190842081696
acf822565702fcede400a967594e16c81a13b017,B,main,23,-47.44566370716357,-62.518088542267975,0.0005525540244071814
acf822565702fcede400a967594e16c81a13b017,B,main,24,-47.0761743464839,-62.14842309842068,0.0005582331909682857
acf822565702fcede400a967594e16c81a13b017,B,main,25,-46.72178515638349,-61.79385053187424,0.0005641569295460038
acf822565702fcede400a967594e16c81a13b017,B,main,26,-46.38131194123683,-61.453186622356526,0.0005703255998271093
acf822565702fcede400a967594e16c81a13b017,B,main,27,-46.05370463143741,-61.125381279796045,0.000576739575493165
acf822565702fcede400a967594e16c81a13b017,B,main,28,-45.73802776282348,-60.80949902285408,0.000583399244099165
acf822565702fcede400a967594e16c81a13b017,B,main,29,-45.43344438302965,-60.504702884599205,0.0005903050070187251
acf822565702fcede400a967594e16c81a13b017,B,main,30,-45.13920268725152,-60.210241047747715,0.0005974572793333439
acf822565702fcede400a967594e16c81a13b017,B,main,31,-44.854624846125645,-59.925435672139685,0.0006048564897419217
acf822565702fcede400a967594e16c81a13b017,B,main,32,-44.579097607910676,-59.6496734965913,0.0006125030804741429
acf822565702fcede400a967594e16c81a13b017,B,main,33,-44.312064347212626,-59.38239788737816,0.0006203975071768604
acf822565702fcede400a967594e16c81a13b017,B,main,34,-44.05301830102666,-59.123102074069756,0.0006285402388294174
acf822565702fcede400a967594e16c81a13b017,B,main,35,-43.80149678549686,-58.871323366128586,0.0006369317576232927
acf822565702fcede400a967594e16c81a13b017,B,main,36,-43.557076227556465,-58.62663818441788,0.000645572558844643
acf822565702fcede400a967594e16c81a13b017,B,main,37,-43.31936787743396,-58.38865777360339,0.0006544631507838551
acf822565702fcede400a967594e16c81a13b017,B,main,38,-43.088014093037515,-58.15702448645381,0.0006636040546200276
acf822565702fcede400a967594e16c81a13b017,B,main,39,-42.862685107057004,-57.93140855086604,0.0006729958042736343
acf822565702fcede400a967594e16c81a13b017,B,main,40,-42.64307620343072,-57.71150524627399,0.0006826389463334493
acf822565702fcede400a967594e16c81a13b017,B,main,41,-42.42890524250697,-57.497032428762736,0.0006925340398870394
acf822565702fcede400a967594e16c81a13b017,B,main,42,-42.21991048446881,-57.28772835445138,0.0007026816564197319
acf822565702fcede400a967594e16c81a13b017,B,main,43,-42.015848668899956,-57.083349759024756,0.0007130823796721193
acf822565702fcede400a967594e16c81a13b017,B,main,44,-41.81649331515112,-56.88367015807149,0.0007237368055168568
acf822565702fcede400a967594e16c81a13b017,B,main,45,-41.62163321372561,-56.688478338442266,0.0007346455418316053
acf822565702fcede400a967594e16c81a13b017,B,main,46,-41.43107108348892,-56.49757701544242,0.00074580920834305
acf822565702fcede400a967594e16c81a13b017,B,main,47,-41.24462237329786,-56.310781634443394,0.0007572284364844218
acf822565702fcede400a967594e16c81a13b017,B,main,48,-41.06211418980388,-56.12791929866566,0.00076890386927135
acf822565702fcede400a967594e16c81a13b017,B,main,49,-40.88338433581483,-55.94882780753542,0.0007808361611410697
acf822565702fcede400a967594e16c81a13b017,B,main,50,-40.70828044581397,-55.773354792185515,0.0007930259778109227
acf822565702fcede400a967594e16c81a13b017,B,main,51,-40.5366592070871,-55.60135693657734,0.0008054739961185391
acf822565702fcede400a967594e16c81a13b017,B,main,52,-40.36838565648317,-55.43269927425215,0.0008181809038629869
acf822565702fcede400a967594e16c81a13b017,B,main,53,-40.2033325441633,-55.26725455207174,0.0008311473996710005
acf822565702fcede400a967594e16c81a13b017,B,main,54,-40.04137975682199,-55.10490265343603,0.0008443741928188507
acf822565702fcede400a967594e16c81a13b017,B,main,55,-39.882413793833905,-54.94553007442118,0.0008578620030696487
acf822565702fcede400a967594e16c81a13b017,B,main,56,-39.726327290601546,-54.78902944712559,0.0008716115605145118
acf822565702fcede400a967594e16c81a13b017,B,main,57,-39.573018584091976,-54.63529910520073,0.0008856236054021593
acf822565702fcede400a967594e16c81a13b017,B,main,58,-39.42239131615865,-54.484242687171395,0.0008998988879733352
acf822565702fcede400a967594e16c81a13b017,B,main,59,-39.27435407077159,-54.33576877365873,0.0009144381682778737
acf822565702fcede400a967594e16c81a13b017,B,main,60,-39.128820041737946,-54.18979055510569,0.0009292422160284173
acf822565702fcede400a967594e16c81a13b017,B,main,61,-38.98570672788698,-54.04622552694885,0.000944311810366374
acf822565702fcede400a967594e16c81a13b017,B,main,62,-38.84493565303926,-53.90499520959581,0.0009596477397532546
acf822565702fcede400a967594e16c81a13b017,B,main,63,-38.706432108382714,-53.766024890793986,0.0009752508017376015
acf822565702fcede400a967594e16c81a13b017,B,main,64,-38.57012491513534,-53.62924338829306,0.0009911218027846079
acf822565702fcede400a967594e16c81a13b017,B,main,65,-38.4359462056088,-53.494582830906126,0.001007261558103811
acf822565702fcede400a967594e16c81a13b017,B,main,66,-38.30383122098678,-53.36197845628892,0.001023670891438212
acf822565702fcede400a967594e16c81a13b017,B,main,67,-38.173718124309474,-53.231368423923044,0.0010403506348929384
acf822565702fcede400a967594e16c81a13b017,B,main,68,-38.04554782731273,-53.102693641951774,0.0010573016287243686
acf822565702fcede400a967594e16c81a13b017,B,main,69,-37.91926382990797,-52.975897606659885,0.0010745247211668713
acf822565702fcede400a967594e16c81a13b017,B,main,70,-37.79481207121118,-52.850926253507225,0.0010920207682113253
acf822565702fcede400a967594e16c81a13b017,B,main,71,-37.672140791138936,-52.727727818716204,0.0011097906334212539
acf822565702fcede400a967594e16c81a13b017,B,main,72,-37.55120040168346,-52.60625271055066,0.0011278351877306394
acf822565702fcede400a967594e16c81a13b017,B,main,73,-37.431943367066,-52.48645338946883,0.0011461553092388416
acf822565702fcede400a967594e16c81a13b017,B,main,74,-37.314324092044025,-52.368284256430215,0.001164751882994915
acf822565702fcede400a967594e16c81a13b017,B,main,75,-37.198298817715454,-52.25170154869932,0.0011836258008108547
acf822565702fcede400a967594e16c81a13b017,B,main,76,-37.08382552422314,-52.13666324254675,0.0012027779610295202
acf822565702fcede400a967594e16c81a13b017,B,main,77,-36.97086383981989,-52.02312896231991,0.0012222092683369218
acf822565702fcede400a967594e16c81a13b017,B,main,78,-36.8593749557997,-51.91105989537065,0.0012419206335417187
acf822565702fcede400a967594e16c81a13b017,B,main,79,-36.7493215468492,-51.80041871240612,0.0012619129733460355
acf822565702fcede400a967594e16c81a13b017,B,main,80,-36.64066769640722,-51.69116949285144,0.0012821872101384658
acf822565702fcede400a967594e16c81a13b017,B,main,81,-36.533378826662116,-51.5832776548426,0.0013027442717947891
acf822565702fcede400a967594e16c81a13b017,B,main,82,-36.42742163284325,-51.47670988952281,0.0013235850914198567
acf822565702fcede400a967594e16c81a13b017,B,main,83,-36.32276402149497,-51.371434099312324,0.0013447106071714599
acf822565702fcede400a967594e16c81a13b017,B,main,84,-36.21937505244778,-51.267419339882245,0.0013661217619993216
acf822565702fcede400a967594e16c81a13b017,B,main,85,-36.117224884222495,-51.16463576555687,0.0013878195034429238
acf822565702fcede400a967594e16c81a13b017,B,main,86,-36.016284722628036,-51.0630545779156,0.001409804783401364
acf822565702fcede400a967594e16c81a13b017,B,main,87,-35.91652677232997,-50.96264797735756,0.001432078557893566
acf822565702fcede400a967594e16c81a13b017,B,main,88,-35.817924191187174,-50.86338911743849,0.0014546417868503195
acf822565702fcede400a967594e16c81a13b017,B,main,89,-35.72045104716864,-50.76525206178995,0.0014774954338773847
acf822565702fcede400a967594e16c81a13b017,B,main,90,-35.624082277676315,-50.66821174344228,0.0015006404660147373
acf822565702fcede400a967594e16c81a13b017,B,main,91,-35.528793651117006,-50.57224392639584,0.0015240778535015995
acf822565702fcede400a967594e16c81a13b017,B,main,92,-35.43456173057257,-50.47732516928992,0.001547808569577158
acf822565702fcede400a967594e16c81a13b017,B,main,93,-35.34136383943509,-50.38343279104204,0.0015718335901906153
acf822565702fcede400a967594e16c81a13b017,B,main,94,-35.24917802887949,-50.29054483831827,0.0015961538938269832
acf822565702fcede400a967594e16c81a13b017,B,main,95,-35.15798304705742,-50.19864005472638,0.0016207704611988054
acf822565702fcede400a967594e16c81a13b017,B,main,96,-35.06775830990325,-50.10769785162266,0.0016456842750825558
acf822565702fcede400a967594e16c81a13b017,B,main,97,-34.97848387345428,-50.01769828043795,0.001670896320023862
acf822565702fcede400a967594e16c81a13b017,B,main,98,-34.89014040758879,-49.92862200640606,0.0016964075821285687
acf822565702fcede400a967594e16c81a13b017,B,main,99,-34.802709171098904,-49.840450283645254,0.001722219048793032
acf822565702fcede400a967594e16c81a13b017,B,main,100,-34.71617198801439,-49.75316493147889,0.0017483317084971083
acf822565702fcede400a967594e16c81a13b017,B,main,101,-34.630511225105906,-49.66674831193909,0.0017747465505334786
acf822565702fcede400a967594e16c81a13b017,B,main,102,-34.54570977049551,-49.581183308377234,0.0018014645647794125
acf822565702fcede400a967594e16c81a13b017,B,main,103,-34.461751013311094,-49.49645330512149,0.0018284867414357332
acf822565702fcede400a967594e16c81a13b017,B,main,104,-34.378618824323596,-49.412542168111734,0.001855814070801466
acf822565702fcede400a967594e16c81a13b017,B,main,105,-34.29629753751033,-49.32943422646174,0.0018834475430195509
acf822565702fcede400a967594e16c81a13b017,B,main,106,-34.21477193249272,-49.247114254901916,0.0019113881478225484
acf822565702fcede400a967594e16c81a13b017,B,main,107,-34.13402721779799,-49.165567457038804,0.0019396368743014917
acf822565702fcede400a967594e16c81a13b017,B,main,108,-34.05404901490007,-49.084779449396436,0.0019681947106419398
acf822565702fcede400a967594e16c81a13b017,B,main,109,-33.974823342995094,-49.004736246189225,0.001997062643886071
acf822565702fcede400a967594e16c81a13b017,B,main,110,-33.89633660447254,-48.925424244800446,0.0020262416596812665
acf822565702fcede400a967594e16c81a13b017,B,main,111,-33.81857557104411,-48.846830211906756,0.002055732742034475
acf822565702fcede400a967594e16c81a13b017,B,main,112,-33.741527370493934,-48.76894127022733,0.002085536873053076
acf822565702fcede400a967594e16c81a13b017,B,main,113,-33.665179474018146,-48.69174488586863,0.002115655032711771
acf822565702fcede400a967594e16c81a13b017,B,main,114,-33.58951968412227,-48.615228856219275,0.00214608819858379
acf822565702fcede400a967594e16c81a13b017,B,main,115,-33.514536123046135,-48.5393812983741,0.0021768373456068106
acf822565702fcede400a967594e16c81a13b017,B,main,116,-33.44021722169175,-48.46419063806615,0.002207903445819937
acf822565702fcede400a967594e16c81a13b017,B,main,117,-33.36655170902415,-48.38964559906528,0.0022392874681296127
acf822565702fcede400a967594e16c81a13b017,B,main,118,-33.29352860192511,-48.315735193031955,0.002270990378033079
acf822565702fcede400a967594e16c81a13b017,B,main,119,-33.22113719547356,-48.24244870980108,0.00230301313739971
acf822565702fcede400a967594e16c81a13b017,B,main,120,-33.149367053633945,-48.169775708066815,0.0023353567041944617
acf822565702fcede400a967594e16c81a13b017,B,main,121,-33.07820800032988,-48.09770600645899,0.0023680220322476143
acf822565702fcede400a967594e16c81a13b017,B,main,122,-33.00765011088569,-48.02622967498495,0.002401010070985928
acf822565702fcede400a967594e16c81a13b017,B,main,123,-32.93768370381733,-47.955337026821795,0.002434321765197546
acf822565702fcede400a967594e16c81a13b017,B,main,124,-32.86829933295496,-47.88501861043588,0.0024679580547708555
acf822565702fcede400a967594e16c81a13b017,B,main,125,-32.79948777988284,-47.81526520202724,0.0025019198744555145
acf822565702fcede400a967594e16c81a13b017,B,main,126,-32.73124004667999,-47.74606779826847,0.0025362081536013
acf822565702fcede400a967594e16c81a13b017,B,main,127,-32.663547348947134,-47.67741760933227,0.002570823815922013
acf822565702fcede400a967594e16c81a13b017,B,main,128,-32.59640110910855,-47.609306052195485,0.0026057677792372027
acf822565702fcede400a967594e16c81a13b017,B,main,129,-32.52979294997262,-47.54172474419541,0.0026410409552235182
acf822565702fcede400a967594e16c81a13b017,B,main,130,-32.46371468854293,-47.47466549684836,0.0026766442491805275
acf822565702fcede400a967594e16c81a13b017,B,main,131,-32.3981583300651,-47.40812030989042,0.0027125785597646923
acf822565702fcede400a967594e16c81a13b017,B,main,132,-32.33311606230069,-47.342081365555885,0.00274884477874745
acf822565702fcede400a967594e16c81a13b017,B,main,133,-32.26858025001649,-47.27654102306565,0.0027854437907945113
acf822565702fcede400a967594e16c81a13b017,B,main,134,-32.20454342968126,-47.2114918133225,0.0028223764731747226
acf822565702fcede400a967594e16c81a13b017,B,main,135,-32.140998304358334,-47.1469264338094,0.002859643695552853
acf822565702fcede400a967594e16c81a13b017,B,main,136,-32.07793773878781,-47.08283774366643,0.002897246319727377
acf822565702fcede400a967594e16c81a13b017,B,main,137,-32.01535475464787,-47.019218758954786,0.0029351851994020178
acf822565702fcede400a967594e16c81a13b017,B,main,138,-31.953242525989204,-46.95606264809251,0.002973461179937017
acf822565702fcede400a967594e16c81a13b017,B,main,139,-31.89159437483425,-46.893362727454516,0.0030120750980791745
acf822565702fcede400a967594e16c81a13b017,B,main,140,-31.830403766932754,-46.83111245712495,0.0030510277817796614
acf822565702fcede400a967594e16c81a13b017,B,main,141,-31.769664307670592,-46.76930543681219,0.0030903200499037783
acf822565702fcede400a967594e16c81a13b017,B,main,142,-31.70936973812156,-46.70793540189397,0.003129952712022704
acf822565702fcede400a967594e16c81a13b017,B,main,143,-31.64951393123781,-46.64699621961599,0.003169926568155062
acf822565702fcede400a967594e16c81a13b017,B,main,144,-31.590090888173652,-46.586481885410684,0.003210242408539356
acf822565702fcede400a967594e16c81a13b017,B,main,145,-31.531094734736303,-46.52638651935037,0.003250901013411205
acf822565702fcede400a967594e16c81a13b017,B,main,146,-31.472519717958164,-46.466704362720264,0.0032919031527497093
acf822565702fcede400a967594e16c81a13b017,B,main,147,-31.41436020278651,-46.407429774707715,0.003333249586060453
acf822565702fcede400a967594e16c81a13b017,B,main,148,-31.356610668885466,-46.348557229204054,0.003374941062131487
acf822565702fcede400a967594e16c81a13b017,B,main,149,-31.299265707545278,-46.290081311717756,0.0034169783188066636
acf822565702fcede400a967594e16c81a13b017,B,main,150,-31.24232001869484,-46.23199671638295,0.0034593620827715033
acf822565702fcede400a967594e16c81a13b017,B,comparison,1,-75.79275523891836,-90.37155906899314,0.000496454514034662
acf822565702fcede400a967594e16c81a13b017,B,comparison,2,-69.77899958420737,-84.3530247862018,0.0004966808328575971
acf822565702fcede400a967594e16c81a13b017,B,comparison,3,-66.25846164598863,-80.83158159560708,0.0004970580568090304
acf822565702fcede400a967594e16c81a13b017,B,comparison,4,-63.76015951628983,-78.33293981040167,0.0004975862247462434
acf822565702fcede400a967594e16c81a13b017,B,comparison,5,-61.82220213459318,-76.39480025597672,0.0004982653910696375
acf822565702fcede400a967594e16c81a13b017,B,comparison,6,-60.23873473781195,-74.81120742981754,0.0004990956256909237
acf822565702fcede400a967594e16c81a13b017,B,comparison,7,-58.89992058812888,-73.47229007129671,0.0005000770140350691
acf822565702fcede400a967594e16c81a13b017,B,comparison,8,-57.740188077205936,-72.31246215028494,0.0005012096570113879
acf822565702fcede400a967594e16c81a13b017,B,comparison,9,-56.717238716393325,-71.28941828800562,0.0005024936710097098
acf822565702fcede400a967594e16c81a13b017,B,comparison,10,-55.802189853640286,-70.37427220323553,0.0005039291878396551
acf822565702fcede400a967594e16c81a13b017,B,comparison,11,-54.97443991023302,-69.5464202581292,0.0005055163547451341
acf822565702fcede400a967594e16c81a13b017,B,comparison,12,-54.21877703914455,-68.79064936672701,0.0005072553343494155
acf822565702fcede400a967594e16c81a13b017,B,comparison,13,-53.52364896812101,-68.09540647503796,0.0005091463046262382
acf822565702fcede400a967594e16c81a13b017,B,comparison,14,-52.88007579785243,-67.45171117068686,0.0005111894588612815
acf822565702fcede400a967594e16c81a13b017,B,comparison,15,-52.2809387696097,-66.85244434686331,0.0005133850055982108
acf822565702fcede400a967594e16c81a13b017,B,comparison,16,-51.720499027567456,-66.29186690479722,0.0005157331686387313
acf822565702fcede400a967594e16c81a13b017,B,comparison,17,-51.19406252315859,-65.76528462214854,0.0005182341869327078
acf822565702fcede400a967594e16c81a13b017,B,comparison,18,-50.69774084118852,-65.26880895672147,0.0005208883145820834
acf822565702fcede400a967594e16c81a13b017,B,comparison,19,-50.228276775232025,-64.79918260749552,0.000523695820750295
acf822565702fcede400a967594e16c81a13b017,B,comparison,20,-49.78291469372702,-64.35364987123654,0.0005266569896266608
acf822565702fcede400a967594e16c81a13b017,B,comparison,21,-49.35930256624534,-63.92985866238387,0.0005297721203618411
acf822565702fcede400a967594e16c81a13b017,B,comparison,22,-48.9554168017614,-63.525785346897756,0.0005330415269984809
acf822565702fcede400a967594e16c81a13b017,B,comparison,23,-48.56950380775561,-63.139676298275575,0.0005364655384134293
acf822565702fcede400a967594e16c81a13b017,B,comparison,24,-48.200033995913586,-62.7700019010316,0.0005400444982339238
acf822565702fcede400a967594e16c81a13b017,B,comparison,25,-47.84566518295925,-62.41541994992795,0.0005437787647856042
acf822565702fcede400a967594e16c81a13b017,B,comparison,26,-47.50521317379128,-62.074746231923534,0.0005476687109894165
acf822565702fcede400a967594e16c81a13b017,B,comparison,27,-47.17762789924781,-61.74693066306094,0.0005517147243298872
acf822565702fcede400a967594e16c81a13b017,B,comparison,28,-46.86197389554923,-61.43103776724095,0.0005559172067047798
acf822565702fcede400a967594e16c81a13b017,B,comparison,29,-46.55741421066303,-61.12623058208243,0.000560276574402056
acf822565702fcede400a967594e16c81a13b017,B,comparison,30,-46.26319704007918,-60.83175729430345,0.0005647932579755785
acf822565702fcede400a967594e16c81a13b017,B,comparison,31,-45.97864455469748,-60.54694006730585,0.0005694677021680744
acf822565702fcede400a967594e16c81a13b017,B,comparison,32,-45.70314350301508,-60.27116564312432,0.0005743003658148126
acf822565702fcede400a967594e16c81a13b017,B,comparison,33,-45.43613725985697,-60.00387739096766,0.0005792917217511442
acf822565702fcede400a967594e16c81a13b017,B,comparison,34,-45.1771190624214,-59.744568543111285,0.0005844422566959361
acf822565702fcede400a967594e16c81a13b017,B,comparison,35,-44.92562622704302,-59.49277641154181,0.0005897524711600825
acf822565702fcede400a967594e16c81a13b017,B,comparison,36,-44.68123518083554,-59.24807741950293,0.0005952228793453761
acf822565702fcede400a967594e16c81a13b017,B,comparison,37,-44.44355717420016,-59.010082813920945,0.0006008540090192739
acf822565702fcede400a967594e16c81a13b017,B,comparison,38,-44.21223456521126,-58.778434949728656,0.0006066464014224548
acf822565702fcede400a967594e16c81a13b017,B,comparison,39,-43.986937586720316,-58.55280405691437,0.0006126006111387711
acf822565702fcede400a967594e16c81a13b017,B,comparison,40,-43.76736152282386,-58.33288541694269,0.0006187172059777386
acf822565702fcede400a967594e16c81a13b017,B,comparison,41,-43.55322423402512,-58.118396887885524,0.000624996766864748
acf822565702fcede400a967594e16c81a13b017,B,comparison,42,-43.344263980660635,-57.90907672781466,0.0006314398877110246
acf822565702fcede400a967594e16c81a13b017,B,comparison,43,-43.140237502466206,-57.70468167433848,0.0006380471752749149
acf822565702fcede400a967594e16c81a13b017,B,comparison,44,-42.9409183189443,-57.50498524495473,0.000644819249048249
acf822565702fcede400a967594e16c81a13b017,B,comparison,45,-42.746095220750185,-57.30977622841191,0.000651756741143671
acf822565702fcede400a967594e16c81a13b017,B,comparison,46,-42.55557092690074,-57.11885734190851,0.0006588602960980721
acf822565702fcede400a967594e16c81a13b017,B,comparison,47,-42.36916088640577,-56.93204403270304,0.000666130570790787
acf822565702fcede400a967594e16c81a13b017,B,comparison,48,-42.18669220606989,-56.74916340591367,0.0006735682342923612
acf822565702fcede400a967594e16c81a13b017,B,comparison,49,-42.00800268885621,-56.57005326286367,0.0006811739677113881
acf822565702fcede400a967594e16c81a13b017,B,comparison,50,-41.83293996940434,-56.39456123659904,0.0006889484640394258
acf822565702fcede400a967594e16c81a13b017,B,comparison,51,-41.66136073515816,-56.22254401300117,0.0006968924280267727
acf822565702fcede400a967594e16c81a13b017,B,comparison,52,-41.49313002312675,-56.053866627550605,0.0007050065760158167
acf822565702fcede400a967594e16c81a13b017,B,comparison,53,-41.32812058363307,-55.88840182905728,0.0007132916357975312
acf822565702fcede400a967594e16c81a13b017,B,comparison,54,-41.16621230353615,-55.726029502894576,0.0007217483464428995
acf822565702fcede400a967594e16c81a13b017,B,comparison,55,-41.0072916823771,-55.56663614712293,0.0007303774581555608
acf822565702fcede400a967594e16c81a13b017,B,comparison,56,-40.85125135572767,-55.410114395851544,0.0007391797320964895
acf822565702fcede400a967594e16c81a13b017,B,comparison,57,-40.697989660726236,-55.25636258476216,0.0007481559402347181
acf822565702fcede400a967594e16c81a13b017,B,comparison,58,-40.54741023940052,-55.105284354427596,0.000757306865179738
acf822565702fcede400a967594e16c81a13b017,B,comparison,59,-40.39942167589763,-54.9567882875456,0.0007666333000158323
acf822565702fcede400a967594e16c81a13b017,B,comparison,60,-40.2539371642043,-54.810787576652025,0.0007761360481026585
acf822565702fcede400a967594e16c81a13b017,B,comparison,61,-40.11087420333208,-54.667199719305934,0.0007858159229529838
acf822565702fcede400a967594e16c81a13b017,B,comparison,62,-39.97015431728748,-54.52594623806016,0.0007956737480014477
acf822565702fcede400a967594e16c81a13b017,B,comparison,63,-39.83170279744638,-54.38695242282798,0.000805710356467838
acf822565702fcede400a967594e16c81a13b017,B,comparison,64,-39.695448465218405,-54.2501470935537,0.0008159265911634686
acf822565702fcede400a967594e16c81a13b017,B,comparison,65,-39.56132345310975,-54.115462381269516,0.0008263233042975617
acf822565702fcede400a967594e16c81a13b017,B,comparison,66,-39.42926300250165,-53.982833525871996,0.0008369013573154558
acf822565702fcede400a967594e16c81a13b017,B,comparison,67,-39.29920527663531,-53.85219868911296,0.0008476616206963129
acf822565702fcede400a967594e16c81a13b017,B,comparison,68,-39.17109118745035,-53.72349878142758,0.0008586049737662568
acf822565702fcede400a967594e16c81a13b017,B,comparison,69,-39.0448642350653,-53.596677301421806,0.0008697323044951195
acf822565702fcede400a967594e16c81a13b017,B,comparison,70,-38.920470358807016,-53.47168018689789,0.0008810445093452681
acf822565702fcede400a967594e16c81a13b017,B,comparison,71,-38.79785779880586,-53.348455676448985,0.0008925424930239932
acf822565702fcede400a967594e16c81a13b017,B,comparison,72,-38.676976967270946,-53.2269541807328,0.0009042271683178716
